Provinsi,KodeKabKot,Y,X1,X2,X3,X4,X5,X6,Z1,Z2,Z3,Z4
12,1219,0,1,37,0,0,1,1,0.730,3.652,9.009,33.846
12,1220,0,1,30,1,0,1,1,0.767,6.137,16.876,82.847
12,1220,0,1,34,1,1,1,1,0.767,6.137,16.876,82.847
12,1220,0,1,23,0,1,0,1,0.767,6.137,16.876,82.847
12,1220,0,1,26,1,1,0,1,0.767,6.137,16.876,82.847
12,1220,0,1,41,0,1,0,1,0.767,6.137,16.876,82.847
12,1220,0,1,32,1,1,0,1,0.767,6.137,16.876,82.847
12,1220,0,1,32,1,1,1,1,0.767,6.137,16.876,82.847
12,1220,0,1,30,0,1,0,1,0.767,6.137,16.876,82.847
12,1220,0,1,34,0,1,0,1,0.767,6.137,16.876,82.847
12,1220,0,1,27,0,1,1,1,0.767,6.137,16.876,82.847
12,1220,0,1,29,0,1,1,1,0.767,6.137,16.876,82.847
12,1220,0,1,26,1,1,0,1,0.767,6.137,16.876,82.847
12,1220,0,1,27,1,1,1,1,0.767,6.137,16.876,82.847
12,1220,0,0,26,1,0,0,1,0.767,6.137,16.876,82.847
12,1220,0,0,34,1,1,1,1,0.767,6.137,16.876,82.847
12,1220,1,0,37,0,1,0,1,0.767,6.137,16.876,82.847
12,1220,0,1,40,0,1,1,1,0.767,6.137,16.876,82.847
12,1220,0,1,32,0,1,0,1,0.767,6.137,16.876,82.847
12,1220,0,1,28,1,1,0,1,0.767,6.137,16.876,82.847
12,1220,1,1,32,1,1,1,1,0.767,6.137,16.876,82.847
12,1220,0,1,33,0,1,0,1,0.767,6.137,16.876,82.847
12,1220,0,1,29,0,1,0,1,0.767,6.137,16.876,82.847
12,1220,0,1,23,1,1,0,1,0.767,6.137,16.876,82.847
12,1220,0,1,33,0,1,0,1,0.767,6.137,16.876,82.847
12,1220,0,1,30,0,1,0,1,0.767,6.137,16.876,82.847
12,1220,0,1,24,1,1,0,1,0.767,6.137,16.876,82.847
12,1220,0,1,31,1,1,0,1,0.767,6.137,16.876,82.847
12,1220,0,1,23,1,1,0,1,0.767,6.137,16.876,82.847
12,1220,0,1,24,1,1,1,1,0.767,6.137,16.876,82.847
12,1220,1,1,26,0,1,0,1,0.767,6.137,16.876,82.847
12,1220,0,1,34,1,1,1,1,0.767,6.137,16.876,82.847
12,1220,0,1,31,0,1,0,1,0.767,6.137,16.876,82.847
12,1220,0,1,38,0,1,0,1,0.767,6.137,16.876,82.847
12,1220,1,1,28,0,1,1,1,0.767,6.137,16.876,82.847
12,1220,0,1,29,1,1,1,1,0.767,6.137,16.876,82.847
12,1220,0,1,29,1,1,1,1,0.767,6.137,16.876,82.847
12,1220,0,1,38,1,1,1,1,0.767,6.137,16.876,82.847
12,1220,0,1,31,0,1,0,1,0.767,6.137,16.876,82.847
12,1220,0,1,27,0,1,0,1,0.767,6.137,16.876,82.847
12,1220,0,1,36,0,0,0,1,0.767,6.137,16.876,82.847
12,1221,1,1,31,1,0,0,1,0.766,6.513,21.455,93.100
12,1221,0,1,35,0,1,0,1,0.766,6.513,21.455,93.100
12,1221,1,1,22,1,1,1,1,0.766,6.513,21.455,93.100
12,1221,0,1,35,0,1,0,1,0.766,6.513,21.455,93.100
12,1221,0,1,25,0,0,0,1,0.766,6.513,21.455,93.100
12,1221,0,0,26,1,1,0,1,0.766,6.513,21.455,93.100
12,1221,0,0,22,0,1,1,1,0.766,6.513,21.455,93.100
12,1221,0,1,24,1,0,1,1,0.766,6.513,21.455,93.100
12,1221,0,1,24,0,0,1,1,0.766,6.513,21.455,93.100
12,1221,1,1,31,0,0,0,1,0.766,6.513,21.455,93.100
12,1221,0,1,44,0,0,1,1,0.766,6.513,21.455,93.100
12,1221,0,1,44,0,0,1,1,0.766,6.513,21.455,93.100
12,1221,0,1,21,0,1,0,1,0.766,6.513,21.455,93.100
12,1221,0,1,29,0,0,1,1,0.766,6.513,21.455,93.100
12,1221,1,0,30,1,1,1,1,0.766,6.513,21.455,93.100
12,1221,0,0,29,1,1,0,1,0.766,6.513,21.455,93.100
12,1221,0,0,25,1,1,0,1,0.766,6.513,21.455,93.100
12,1221,0,1,25,0,0,1,1,0.766,6.513,21.455,93.100
12,1221,0,1,22,0,0,1,1,0.766,6.513,21.455,93.100
12,1221,0,1,36,1,0,1,1,0.766,6.513,21.455,93.100
12,1221,0,0,34,1,1,1,1,0.766,6.513,21.455,93.100
12,1221,0,0,31,1,1,0,1,0.766,6.513,21.455,93.100
12,1221,0,0,33,1,0,0,1,0.766,6.513,21.455,93.100
12,1221,0,1,29,1,1,1,1,0.766,6.513,21.455,93.100
12,1221,0,1,35,1,1,0,1,0.766,6.513,21.455,93.100
12,1221,0,1,36,0,1,1,1,0.766,6.513,21.455,93.100
12,1221,0,1,28,1,1,1,1,0.766,6.513,21.455,93.100
12,1221,0,1,34,0,0,1,1,0.766,6.513,21.455,93.100
12,1221,0,1,37,0,1,0,1,0.766,6.513,21.455,93.100
12,1221,0,1,39,0,1,0,1,0.766,6.513,21.455,93.100
12,1221,0,1,33,0,1,1,1,0.766,6.513,21.455,93.100
12,1221,1,1,18,0,1,0,1,0.766,6.513,21.455,93.100
12,1221,1,1,50,1,1,0,1,0.766,6.513,21.455,93.100
12,1221,0,1,27,0,1,0,1,0.766,6.513,21.455,93.100
12,1221,0,1,45,1,1,0,1,0.766,6.513,21.455,93.100
12,1221,0,1,40,0,1,0,1,0.766,6.513,21.455,93.100
12,1221,0,1,30,0,0,0,1,0.766,6.513,21.455,93.100
12,1221,0,1,42,1,1,0,1,0.766,6.513,21.455,93.100
12,1221,0,1,41,0,1,0,1,0.766,6.513,21.455,93.100
12,1221,1,1,26,1,0,1,1,0.766,6.513,21.455,93.100
12,1221,1,1,23,0,0,1,1,0.766,6.513,21.455,93.100
12,1221,0,1,29,0,0,0,1,0.766,6.513,21.455,93.100
12,1221,0,1,41,1,1,0,1,0.766,6.513,21.455,93.100
12,1221,0,1,38,1,0,1,1,0.766,6.513,21.455,93.100
12,1221,1,1,43,1,1,1,1,0.766,6.513,21.455,93.100
12,1221,0,1,26,0,0,0,1,0.766,6.513,21.455,93.100
12,1221,1,1,35,0,1,0,1,0.766,6.513,21.455,93.100
12,1221,0,1,29,1,1,1,1,0.766,6.513,21.455,93.100
12,1221,0,1,32,1,1,1,1,0.766,6.513,21.455,93.100
12,1221,0,1,24,0,1,1,1,0.766,6.513,21.455,93.100
12,1221,0,1,36,0,0,0,1,0.766,6.513,21.455,93.100
12,1221,0,1,31,0,1,1,1,0.766,6.513,21.455,93.100
12,1221,0,1,40,0,1,0,1,0.766,6.513,21.455,93.100
12,1221,0,1,28,0,0,0,1,0.766,6.513,21.455,93.100
12,1221,0,1,38,0,0,0,1,0.766,6.513,21.455,93.100
12,1221,0,1,30,0,1,1,1,0.766,6.513,21.455,93.100
12,1221,0,1,24,0,1,1,1,0.766,6.513,21.455,93.100
12,1221,0,1,36,1,1,0,1,0.766,6.513,21.455,93.100
12,1222,0,1,31,1,0,1,1,0.955,5.412,24.197,108.248
12,1222,0,1,31,1,0,1,1,0.955,5.412,24.197,108.248
12,1222,0,1,32,1,1,1,1,0.955,5.412,24.197,108.248
12,1222,0,1,36,1,0,1,1,0.955,5.412,24.197,108.248
12,1222,1,1,26,1,0,1,1,0.955,5.412,24.197,108.248
12,1222,1,1,26,1,0,1,1,0.955,5.412,24.197,108.248
12,1222,0,1,29,0,1,0,1,0.955,5.412,24.197,108.248
12,1222,0,0,26,1,0,1,1,0.955,5.412,24.197,108.248
12,1222,0,0,28,1,1,1,1,0.955,5.412,24.197,108.248
12,1222,0,0,35,1,0,1,1,0.955,5.412,24.197,108.248
12,1222,0,0,32,0,0,1,1,0.955,5.412,24.197,108.248
12,1222,0,0,27,1,0,1,1,0.955,5.412,24.197,108.248
12,1222,1,0,31,1,0,1,1,0.955,5.412,24.197,108.248
12,1222,0,0,39,1,1,0,1,0.955,5.412,24.197,108.248
12,1222,0,0,26,1,0,1,1,0.955,5.412,24.197,108.248
12,1222,0,0,23,1,1,1,1,0.955,5.412,24.197,108.248
12,1222,0,1,34,0,0,1,1,0.955,5.412,24.197,108.248
12,1222,0,1,34,0,0,1,1,0.955,5.412,24.197,108.248
12,1222,1,1,34,0,1,1,1,0.955,5.412,24.197,108.248
12,1222,1,1,26,1,0,1,1,0.955,5.412,24.197,108.248
12,1222,0,1,38,0,0,0,1,0.955,5.412,24.197,108.248
12,1222,0,1,40,0,0,1,1,0.955,5.412,24.197,108.248
12,1222,0,1,31,1,0,0,1,0.955,5.412,24.197,108.248
12,1222,0,1,24,0,1,0,1,0.955,5.412,24.197,108.248
12,1222,0,1,27,1,0,1,1,0.955,5.412,24.197,108.248
12,1222,0,1,32,1,0,1,1,0.955,5.412,24.197,108.248
12,1222,0,1,35,1,0,1,1,0.955,5.412,24.197,108.248
12,1222,0,1,33,0,0,1,1,0.955,5.412,24.197,108.248
12,1222,1,1,21,0,0,1,1,0.955,5.412,24.197,108.248
12,1222,1,1,28,1,0,0,1,0.955,5.412,24.197,108.248
12,1222,1,1,26,0,0,0,1,0.955,5.412,24.197,108.248
12,1222,0,1,24,0,1,1,1,0.955,5.412,24.197,108.248
12,1222,0,1,28,1,0,0,1,0.955,5.412,24.197,108.248
12,1222,0,1,26,0,0,1,1,0.955,5.412,24.197,108.248
12,1222,0,0,35,1,1,1,1,0.955,5.412,24.197,108.248
12,1222,0,1,39,0,0,1,1,0.955,5.412,24.197,108.248
12,1222,0,1,23,0,0,0,1,0.955,5.412,24.197,108.248
12,1222,0,1,47,0,0,0,1,0.955,5.412,24.197,108.248
12,1222,0,1,36,1,1,0,1,0.955,5.412,24.197,108.248
12,1222,0,1,32,1,1,1,1,0.955,5.412,24.197,108.248
12,1222,0,1,35,0,0,0,1,0.955,5.412,24.197,108.248
12,1222,1,1,19,0,0,1,1,0.955,5.412,24.197,108.248
12,1222,1,1,32,1,0,0,1,0.955,5.412,24.197,108.248
12,1222,1,1,36,0,1,1,1,0.955,5.412,24.197,108.248
12,1222,0,1,30,0,0,0,1,0.955,5.412,24.197,108.248
12,1222,0,1,30,0,0,0,1,0.955,5.412,24.197,108.248
12,1222,0,0,25,1,1,1,1,0.955,5.412,24.197,108.248
12,1222,0,1,27,1,0,1,1,0.955,5.412,24.197,108.248
12,1222,0,1,28,1,0,0,1,0.955,5.412,24.197,108.248
12,1222,0,1,36,1,0,0,1,0.955,5.412,24.197,108.248
12,1222,0,1,24,1,0,1,1,0.955,5.412,24.197,108.248
12,1222,0,1,24,1,0,1,1,0.955,5.412,24.197,108.248
12,1222,0,1,31,0,1,1,1,0.955,5.412,24.197,108.248
12,1222,1,0,35,0,0,1,1,0.955,5.412,24.197,108.248
12,1222,1,1,39,1,1,1,1,0.955,5.412,24.197,108.248
12,1222,0,0,42,0,1,1,1,0.955,5.412,24.197,108.248
12,1223,0,0,37,0,1,0,0,1.832,4.712,26.964,178.799
12,1223,0,0,37,1,0,1,1,1.832,4.712,26.964,178.799
12,1223,0,0,22,0,0,1,1,1.832,4.712,26.964,178.799
12,1223,0,0,29,1,1,1,1,1.832,4.712,26.964,178.799
12,1223,1,0,42,0,0,0,1,1.832,4.712,26.964,178.799
12,1223,0,0,25,0,0,1,0,1.832,4.712,26.964,178.799
12,1223,0,0,39,0,1,1,0,1.832,4.712,26.964,178.799
12,1223,0,0,25,1,0,0,0,1.832,4.712,26.964,178.799
12,1223,1,0,36,1,0,1,1,1.832,4.712,26.964,178.799
12,1223,0,1,34,1,1,1,1,1.832,4.712,26.964,178.799
12,1223,0,1,35,1,1,1,1,1.832,4.712,26.964,178.799
12,1223,1,1,29,0,0,1,1,1.832,4.712,26.964,178.799
12,1223,0,1,37,0,0,0,1,1.832,4.712,26.964,178.799
12,1223,0,1,36,1,0,0,1,1.832,4.712,26.964,178.799
12,1223,0,1,32,1,0,1,1,1.832,4.712,26.964,178.799
12,1223,0,1,28,0,0,1,1,1.832,4.712,26.964,178.799
12,1223,1,1,33,0,0,0,1,1.832,4.712,26.964,178.799
12,1223,0,1,36,1,0,1,1,1.832,4.712,26.964,178.799
12,1223,1,1,41,0,0,1,1,1.832,4.712,26.964,178.799
12,1223,0,1,29,1,0,1,0,1.832,4.712,26.964,178.799
12,1223,0,1,29,0,1,0,1,1.832,4.712,26.964,178.799
12,1223,0,1,26,1,0,1,1,1.832,4.712,26.964,178.799
12,1223,0,1,28,0,0,0,1,1.832,4.712,26.964,178.799
12,1223,0,1,28,0,0,0,1,1.832,4.712,26.964,178.799
12,1223,0,1,36,0,0,1,1,1.832,4.712,26.964,178.799
12,1223,1,1,26,1,0,1,1,1.832,4.712,26.964,178.799
12,1223,0,1,42,0,1,0,1,1.832,4.712,26.964,178.799
12,1223,0,1,32,1,0,1,1,1.832,4.712,26.964,178.799
12,1223,0,1,35,0,0,1,1,1.832,4.712,26.964,178.799
12,1223,0,1,24,1,1,1,1,1.832,4.712,26.964,178.799
12,1223,0,1,36,0,1,1,1,1.832,4.712,26.964,178.799
12,1223,0,1,22,0,0,1,1,1.832,4.712,26.964,178.799
12,1223,0,0,37,0,0,0,0,1.832,4.712,26.964,178.799
12,1224,0,1,31,1,1,1,1,0.679,7.469,11.543,169.752
12,1224,0,1,34,0,1,0,1,0.679,7.469,11.543,169.752
12,1224,0,1,33,0,1,0,0,0.679,7.469,11.543,169.752
12,1224,0,1,35,0,1,1,1,0.679,7.469,11.543,169.752
12,1224,0,0,24,0,0,1,1,0.679,7.469,11.543,169.752
12,1224,1,1,24,1,1,1,1,0.679,7.469,11.543,169.752
12,1224,1,1,33,0,1,0,0,0.679,7.469,11.543,169.752
12,1224,1,1,28,0,1,0,1,0.679,7.469,11.543,169.752
12,1224,0,1,22,1,0,0,1,0.679,7.469,11.543,169.752
12,1224,0,1,20,0,1,0,1,0.679,7.469,11.543,169.752
12,1224,0,1,30,0,0,0,1,0.679,7.469,11.543,169.752
12,1224,0,1,45,0,1,1,0,0.679,7.469,11.543,169.752
12,1224,0,1,42,0,1,0,1,0.679,7.469,11.543,169.752
12,1224,0,1,24,1,0,0,0,0.679,7.469,11.543,169.752
12,1224,0,1,25,0,1,0,0,0.679,7.469,11.543,169.752
12,1224,0,1,27,1,1,1,1,0.679,7.469,11.543,169.752
12,1224,0,1,36,0,1,1,1,0.679,7.469,11.543,169.752
12,1224,0,1,25,0,0,0,1,0.679,7.469,11.543,169.752
12,1224,0,1,33,0,0,1,0,0.679,7.469,11.543,169.752
12,1224,0,1,32,1,1,1,1,0.679,7.469,11.543,169.752
12,1224,0,1,30,1,1,1,1,0.679,7.469,11.543,169.752
12,1224,1,1,33,0,1,1,0,0.679,7.469,11.543,169.752
12,1224,0,1,28,0,1,1,0,0.679,7.469,11.543,169.752
12,1224,0,1,32,0,1,1,0,0.679,7.469,11.543,169.752
12,1224,1,1,32,0,1,1,0,0.679,7.469,11.543,169.752
12,1224,0,1,30,1,1,1,1,0.679,7.469,11.543,169.752
12,1225,0,1,31,0,1,1,1,0.000,8.889,20.001,303.354
12,1225,0,1,31,1,1,1,1,0.000,8.889,20.001,303.354
12,1225,0,1,39,0,0,0,1,0.000,8.889,20.001,303.354
12,1225,0,1,35,1,0,1,1,0.000,8.889,20.001,303.354
12,1225,0,1,30,0,1,0,1,0.000,8.889,20.001,303.354
12,1225,0,1,27,1,1,1,1,0.000,8.889,20.001,303.354
12,1225,0,1,29,1,1,1,1,0.000,8.889,20.001,303.354
12,1225,0,1,31,0,1,1,1,0.000,8.889,20.001,303.354
12,1225,0,1,31,0,1,0,0,0.000,8.889,20.001,303.354
12,1225,0,1,22,1,1,0,1,0.000,8.889,20.001,303.354
12,1225,0,1,23,0,0,1,0,0.000,8.889,20.001,303.354
12,1225,0,1,38,1,1,1,1,0.000,8.889,20.001,303.354
12,1225,0,1,31,1,1,0,1,0.000,8.889,20.001,303.354
12,1225,0,1,36,1,1,1,1,0.000,8.889,20.001,303.354
12,1225,0,1,22,1,0,1,1,0.000,8.889,20.001,303.354
12,1225,0,1,31,1,0,1,1,0.000,8.889,20.001,303.354
12,1225,0,1,40,1,1,1,1,0.000,8.889,20.001,303.354
12,1225,0,1,26,0,1,1,0,0.000,8.889,20.001,303.354
12,1225,0,1,33,0,0,0,1,0.000,8.889,20.001,303.354
12,1225,1,1,22,0,1,0,0,0.000,8.889,20.001,303.354
12,1225,0,1,34,1,1,1,1,0.000,8.889,20.001,303.354
12,1225,1,1,37,0,1,1,1,0.000,8.889,20.001,303.354
12,1225,0,1,31,0,1,1,0,0.000,8.889,20.001,303.354
12,1225,0,1,29,0,1,0,0,0.000,8.889,20.001,303.354
12,1225,0,1,36,1,1,0,1,0.000,8.889,20.001,303.354
12,1225,0,1,38,0,1,1,1,0.000,8.889,20.001,303.354
12,1225,1,1,29,0,1,0,0,0.000,8.889,20.001,303.354
12,1225,0,1,37,0,1,1,0,0.000,8.889,20.001,303.354
12,1225,0,1,30,1,1,1,1,0.000,8.889,20.001,303.354
12,1225,0,1,41,0,1,1,0,0.000,8.889,20.001,303.354
12,1225,0,1,40,0,1,1,1,0.000,8.889,20.001,303.354
12,1225,0,1,33,0,1,1,1,0.000,8.889,20.001,303.354
12,1225,1,1,35,1,1,1,1,0.000,8.889,20.001,303.354
12,1225,0,1,21,0,1,1,0,0.000,8.889,20.001,303.354
12,1225,0,1,22,0,1,1,1,0.000,8.889,20.001,303.354
12,1271,1,0,40,1,0,1,1,3.349,5.581,55.814,405.206
12,1271,1,0,34,0,0,1,1,3.349,5.581,55.814,405.206
12,1271,0,0,36,1,0,1,1,3.349,5.581,55.814,405.206
12,1271,0,0,32,1,0,1,1,3.349,5.581,55.814,405.206
12,1271,1,0,27,1,0,1,1,3.349,5.581,55.814,405.206
12,1271,0,0,32,0,0,1,1,3.349,5.581,55.814,405.206
12,1271,0,0,33,1,1,1,1,3.349,5.581,55.814,405.206
12,1271,0,0,25,1,1,1,1,3.349,5.581,55.814,405.206
12,1271,1,0,30,1,1,1,1,3.349,5.581,55.814,405.206
12,1271,0,0,27,1,1,1,1,3.349,5.581,55.814,405.206
12,1271,0,0,38,1,1,1,1,3.349,5.581,55.814,405.206
12,1271,0,0,42,0,1,1,1,3.349,5.581,55.814,405.206
12,1271,1,0,42,1,1,1,1,3.349,5.581,55.814,405.206
12,1271,0,0,42,0,1,1,1,3.349,5.581,55.814,405.206
12,1271,0,0,30,1,1,1,1,3.349,5.581,55.814,405.206
12,1271,1,0,37,0,1,1,1,3.349,5.581,55.814,405.206
12,1271,1,0,37,1,0,1,1,3.349,5.581,55.814,405.206
12,1271,0,0,28,1,1,1,1,3.349,5.581,55.814,405.206
12,1271,0,0,21,0,1,1,1,3.349,5.581,55.814,405.206
12,1271,0,0,33,1,1,1,1,3.349,5.581,55.814,405.206
12,1271,0,0,39,1,1,1,1,3.349,5.581,55.814,405.206
12,1271,1,0,24,1,0,1,1,3.349,5.581,55.814,405.206
12,1271,0,0,35,0,0,1,1,3.349,5.581,55.814,405.206
12,1271,0,0,26,1,1,1,1,3.349,5.581,55.814,405.206
12,1271,0,0,24,0,0,1,1,3.349,5.581,55.814,405.206
12,1271,0,0,29,1,0,1,1,3.349,5.581,55.814,405.206
12,1271,0,0,28,1,1,1,1,3.349,5.581,55.814,405.206
12,1271,1,0,25,0,0,1,1,3.349,5.581,55.814,405.206
12,1271,1,0,34,0,0,1,1,3.349,5.581,55.814,405.206
12,1271,0,0,34,1,0,1,1,3.349,5.581,55.814,405.206
12,1271,0,0,27,1,0,1,1,3.349,5.581,55.814,405.206
12,1271,0,0,32,1,1,1,1,3.349,5.581,55.814,405.206
12,1271,0,0,28,0,1,1,1,3.349,5.581,55.814,405.206
12,1271,0,0,35,1,1,1,1,3.349,5.581,55.814,405.206
12,1271,0,0,37,1,0,1,1,3.349,5.581,55.814,405.206
12,1271,0,0,31,1,0,1,1,3.349,5.581,55.814,405.206
12,1271,0,0,34,1,0,1,1,3.349,5.581,55.814,405.206
12,1271,0,0,31,1,0,1,1,3.349,5.581,55.814,405.206
12,1271,1,0,24,0,0,1,1,3.349,5.581,55.814,405.206
12,1271,1,0,33,1,1,1,1,3.349,5.581,55.814,405.206
12,1271,0,0,33,0,0,0,1,3.349,5.581,55.814,405.206
12,1271,0,0,39,0,0,1,1,3.349,5.581,55.814,405.206
12,1271,1,0,33,1,1,1,1,3.349,5.581,55.814,405.206
12,1271,0,0,33,0,0,1,1,3.349,5.581,55.814,405.206
12,1272,0,0,29,1,1,1,1,1.136,4.545,25.564,117.596
12,1272,0,0,27,1,0,1,1,1.136,4.545,25.564,117.596
12,1272,0,0,35,0,1,1,0,1.136,4.545,25.564,117.596
12,1272,0,0,39,1,1,1,0,1.136,4.545,25.564,117.596
12,1272,0,0,34,0,0,1,1,1.136,4.545,25.564,117.596
12,1272,0,0,20,0,0,1,1,1.136,4.545,25.564,117.596
12,1272,0,0,33,1,0,1,1,1.136,4.545,25.564,117.596
12,1272,0,0,36,0,0,1,1,1.136,4.545,25.564,117.596
12,1272,0,0,43,1,0,1,1,1.136,4.545,25.564,117.596
12,1272,0,0,29,0,1,1,1,1.136,4.545,25.564,117.596
12,1272,0,0,33,0,0,1,1,1.136,4.545,25.564,117.596
12,1272,0,0,29,0,0,1,1,1.136,4.545,25.564,117.596
12,1272,0,0,27,1,0,1,1,1.136,4.545,25.564,117.596
12,1272,0,0,33,1,0,1,1,1.136,4.545,25.564,117.596
12,1272,1,0,43,1,1,1,1,1.136,4.545,25.564,117.596
12,1272,0,0,36,1,1,1,1,1.136,4.545,25.564,117.596
12,1272,0,0,19,0,0,1,1,1.136,4.545,25.564,117.596
12,1272,0,0,37,1,0,1,1,1.136,4.545,25.564,117.596
12,1272,0,0,29,1,1,1,1,1.136,4.545,25.564,117.596
12,1272,0,0,22,1,1,1,1,1.136,4.545,25.564,117.596
12,1272,0,0,45,1,0,1,1,1.136,4.545,25.564,117.596
12,1272,0,0,25,1,0,1,1,1.136,4.545,25.564,117.596
12,1272,0,0,31,0,1,1,1,1.136,4.545,25.564,117.596
12,1272,0,0,36,0,1,1,1,1.136,4.545,25.564,117.596
12,1272,0,0,24,0,0,1,1,1.136,4.545,25.564,117.596
12,1272,0,0,28,1,0,1,1,1.136,4.545,25.564,117.596
12,1272,0,0,35,1,1,1,1,1.136,4.545,25.564,117.596
12,1272,0,0,39,0,0,1,1,1.136,4.545,25.564,117.596
12,1272,0,0,26,1,0,1,1,1.136,4.545,25.564,117.596
12,1272,0,0,22,0,0,1,1,1.136,4.545,25.564,117.596
12,1272,0,0,43,1,1,1,1,1.136,4.545,25.564,117.596
12,1272,0,0,23,0,1,1,1,1.136,4.545,25.564,117.596
12,1272,0,0,37,1,0,1,1,1.136,4.545,25.564,117.596
12,1272,0,0,31,1,1,1,1,1.136,4.545,25.564,117.596
12,1272,0,0,31,1,0,1,1,1.136,4.545,25.564,117.596
12,1273,1,0,36,0,0,1,1,2.982,7.083,48.089,395.148
12,1273,1,0,26,1,1,1,1,2.982,7.083,48.089,395.148
12,1273,1,0,24,0,1,1,1,2.982,7.083,48.089,395.148
12,1273,0,0,35,1,1,1,1,2.982,7.083,48.089,395.148
12,1273,0,0,44,0,1,1,1,2.982,7.083,48.089,395.148
12,1273,1,0,27,0,1,1,1,2.982,7.083,48.089,395.148
12,1273,1,0,30,1,0,1,1,2.982,7.083,48.089,395.148
12,1273,1,0,31,1,1,1,1,2.982,7.083,48.089,395.148
12,1273,0,0,32,1,1,1,1,2.982,7.083,48.089,395.148
12,1273,1,0,34,1,0,1,0,2.982,7.083,48.089,395.148
12,1273,1,0,33,1,1,1,1,2.982,7.083,48.089,395.148
12,1273,1,0,39,1,1,1,1,2.982,7.083,48.089,395.148
12,1273,0,0,25,1,0,1,1,2.982,7.083,48.089,395.148
12,1273,0,0,38,1,1,1,1,2.982,7.083,48.089,395.148
12,1273,0,0,40,0,0,1,1,2.982,7.083,48.089,395.148
12,1273,1,0,22,1,0,1,0,2.982,7.083,48.089,395.148
12,1273,0,0,39,1,1,1,1,2.982,7.083,48.089,395.148
12,1273,0,0,40,1,1,1,1,2.982,7.083,48.089,395.148
12,1273,0,0,31,1,0,1,1,2.982,7.083,48.089,395.148
12,1273,1,0,29,1,0,1,1,2.982,7.083,48.089,395.148
12,1273,0,0,26,0,0,1,1,2.982,7.083,48.089,395.148
12,1273,0,0,27,1,0,1,1,2.982,7.083,48.089,395.148
12,1273,0,0,30,1,1,1,1,2.982,7.083,48.089,395.148
12,1273,0,0,31,1,1,1,1,2.982,7.083,48.089,395.148
12,1273,0,0,28,0,0,1,1,2.982,7.083,48.089,395.148
12,1273,0,0,29,1,0,1,1,2.982,7.083,48.089,395.148
12,1273,0,0,21,1,1,1,1,2.982,7.083,48.089,395.148
12,1273,1,0,30,1,1,1,1,2.982,7.083,48.089,395.148
12,1273,0,0,31,1,0,1,1,2.982,7.083,48.089,395.148
12,1273,0,0,34,1,1,1,1,2.982,7.083,48.089,395.148
12,1273,1,0,28,1,0,1,1,2.982,7.083,48.089,395.148
12,1273,1,0,26,1,1,1,1,2.982,7.083,48.089,395.148
12,1273,0,0,32,1,0,1,1,2.982,7.083,48.089,395.148
12,1273,1,0,33,1,0,1,1,2.982,7.083,48.089,395.148
12,1273,0,0,27,1,0,1,1,2.982,7.083,48.089,395.148
12,1273,1,0,36,1,0,1,1,2.982,7.083,48.089,395.148
12,1273,1,0,21,1,1,1,1,2.982,7.083,48.089,395.148
12,1273,1,0,37,0,1,1,1,2.982,7.083,48.089,395.148
12,1273,0,0,30,0,1,1,0,2.982,7.083,48.089,395.148
12,1274,0,0,22,1,0,1,1,3.471,5.207,48.600,297.388
12,1274,1,0,34,1,1,1,1,3.471,5.207,48.600,297.388
12,1274,0,0,27,1,1,1,1,3.471,5.207,48.600,297.388
12,1274,0,0,26,0,0,1,0,3.471,5.207,48.600,297.388
12,1274,0,0,29,1,0,1,1,3.471,5.207,48.600,297.388
12,1274,0,0,28,1,0,1,1,3.471,5.207,48.600,297.388
12,1274,0,0,28,1,0,1,1,3.471,5.207,48.600,297.388
12,1274,0,0,26,1,1,1,1,3.471,5.207,48.600,297.388
12,1274,1,0,33,0,0,1,0,3.471,5.207,48.600,297.388
12,1274,0,0,36,0,0,1,1,3.471,5.207,48.600,297.388
12,1274,1,0,35,1,0,1,1,3.471,5.207,48.600,297.388
12,1274,0,0,22,1,0,1,1,3.471,5.207,48.600,297.388
12,1274,0,0,42,1,0,1,1,3.471,5.207,48.600,297.388
12,1274,0,0,45,1,0,1,1,3.471,5.207,48.600,297.388
12,1274,0,0,32,1,1,1,1,3.471,5.207,48.600,297.388
12,1274,1,0,25,1,0,1,1,3.471,5.207,48.600,297.388
12,1274,1,0,38,0,1,1,1,3.471,5.207,48.600,297.388
12,1274,1,0,19,0,0,1,1,3.471,5.207,48.600,297.388
12,1274,1,0,38,1,1,1,0,3.471,5.207,48.600,297.388
12,1274,1,0,18,0,1,1,0,3.471,5.207,48.600,297.388
12,1274,1,0,22,0,0,1,1,3.471,5.207,48.600,297.388
12,1274,0,0,33,1,0,1,1,3.471,5.207,48.600,297.388
12,1274,0,0,27,1,0,1,1,3.471,5.207,48.600,297.388
12,1275,0,0,35,0,0,1,1,2.751,1.684,120.316,254.963
12,1275,0,0,27,1,1,1,1,2.751,1.684,120.316,254.963
12,1275,0,0,31,1,0,1,1,2.751,1.684,120.316,254.963
12,1275,1,0,36,1,1,1,1,2.751,1.684,120.316,254.963
12,1275,0,0,32,1,0,1,1,2.751,1.684,120.316,254.963
12,1275,0,0,43,1,1,1,1,2.751,1.684,120.316,254.963
12,1275,0,0,29,1,1,1,1,2.751,1.684,120.316,254.963
12,1275,1,0,39,1,0,1,1,2.751,1.684,120.316,254.963
